timestamp,temperature,humidity,power_consumption,energy_consumption,outdoor_temperature,outdoor_humidity,door_status,occupancy,FC_Unit_1_Status,FC_Unit_1_Fan_Status,FC_Unit_1_Set_Point,FC_Unit_1_Operation_Mode,FC_Unit_2_Status,FC_Unit_2_Fan_Status,FC_Unit_2_Set_Point,FC_Unit_2_Operation_Mode,FC_Unit_3_Status,FC_Unit_3_Fan_Status,FC_Unit_3_Set_Point,FC_Unit_3_Operation_Mode,FC_Unit_4_Status,FC_Unit_4_Fan_Status,FC_Unit_4_Set_Point,FC_Unit_4_Operation_Mode,FC_Unit_5_Status,FC_Unit_5_Fan_Status,FC_Unit_5_Set_Point,FC_Unit_5_Operation_Mode,FC_Unit_6_Status,FC_Unit_6_Fan_Status,FC_Unit_6_Set_Point,FC_Unit_6_Operation_Mode
1733402938,29.417,70.0,0.1,6528.0599999999995,31.6,58.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,LOW,21.0,COOL,OFF,LOW,22.0,COOL,OFF,LOW,22.5,COOL,OFF,LOW,22.5,AUTO,OFF,LOW,22.5,COOL
1733403567,29.45,69.929,0.1,6528.07,31.9,59.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,LOW,21.0,COOL,OFF,LOW,22.0,COOL,OFF,LOW,22.5,COOL,OFF,LOW,22.5,AUTO,OFF,LOW,22.5,COOL
1733404195,29.467,69.786,0.1,6528.09,32.0,59.0,0.0,0.0,OFF,LOW,21.0,COOL,OFF,LOW,21.0,COOL,OFF,LOW,22.0,COOL,OFF,LOW,22.5,COOL,OFF,LOW,22.5,AUTO,OFF,LOW,22.5,COOL
1733404413,29.467,69.786,0.1,6528.09,32.0,59.0,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,LOW,21.0,COOL,OFF,LOW,22.0,COOL,OFF,LOW,22.5,COOL,OFF,LOW,22.5,AUTO,OFF,LOW,22.5,COOL
1733404510,29.583,68.857,1.0899999999999999,6528.3099999999995,31.9,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,LOW,22.0,COOL,OFF,LOW,22.5,COOL,OFF,LOW,22.5,AUTO,OFF,LOW,22.5,COOL
1733404526,29.583,68.857,1.0899999999999999,6528.3099999999995,31.9,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,LOW,22.5,COOL,OFF,LOW,22.5,AUTO,OFF,LOW,22.5,COOL
1733404543,29.583,68.857,1.0899999999999999,6528.3099999999995,31.9,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,LOW,22.5,AUTO,OFF,LOW,22.5,COOL
1733404559,29.583,68.857,1.0899999999999999,6528.3099999999995,31.9,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,AUTO,OFF,LOW,22.5,COOL
1733404575,29.583,68.857,1.0899999999999999,6528.3099999999995,31.9,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,AUTO,OFF,LOW,22.5,COOL
1733404649,29.583,68.857,1.0899999999999999,6528.3099999999995,31.9,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733404824,29.583,68.857,1.0899999999999999,6528.3099999999995,31.9,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733405452,29.617,68.571,0.1,6528.34,32.1,57.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733406081,29.667,67.857,0.1,6528.360000000001,32.6,56.0,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733406709,29.7,69.417,0.1,6528.370000000001,32.6,56.0,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733407338,29.733,67.214,0.1,6528.39,32.7,54.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733407966,29.767,66.786,0.1,6528.41,32.7,54.5,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733408595,29.9,65.917,0.1,6528.43,33.0,54.0,0.0,0.0,OFF,HIGH,21.0,COOL,OFF,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733409223,29.933,65.714,0.33,6528.45,32.9,53.0,0.0,0.0,ON,HIGH,21.0,COOL,ON,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733409851,29.183,63.143,7.44,6529.42,33.5,52.5,0.0,0.0,ON,HIGH,21.0,COOL,ON,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733410480,28.633,60.643,5.95,6530.610000000001,33.1,53.0,0.0,2.0,ON,HIGH,21.0,COOL,ON,MED,21.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733411108,28.3,61.929,0.71,6531.32,33.5,51.5,0.0,6.0,ON,MED,24.0,COOL,ON,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733411737,28.617,63.071,1.9700000000000002,6531.67,33.3,52.5,0.0,6.0,ON,MED,24.0,COOL,ON,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733412365,28.617,62.786,1.9300000000000002,6532.0,33.2,52.0,0.0,6.0,ON,MED,24.0,COOL,ON,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733412994,28.7,62.0,2.04,6532.34,33.8,49.5,0.0,6.0,ON,MED,24.0,COOL,ON,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733413623,28.817,62.357,1.58,6532.65,34.0,49.0,0.0,1.0,ON,MED,24.0,COOL,ON,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733414251,29.383,61.214,0.1,6532.7,34.4,47.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733414880,29.767,60.5,0.1,6532.71,34.3,47.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733415508,30.017,60.0,0.1,6532.72,34.3,47.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733416137,30.183,59.786,0.1,6532.75,34.2,47.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733416765,30.25,59.786,0.1,6532.76,33.9,47.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733417394,30.283,59.929,0.1,6532.780000000001,33.8,48.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733418022,30.283,60.571,0.11000000000000001,6532.8,33.8,50.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,ON,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733418651,29.14,57.667,6.659999999999999,6533.63,33.9,49.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,ON,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733419279,28.683,54.714,0.1,6534.05,35.3,45.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733419908,29.683,54.786,0.1,6534.07,36.2,45.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733420536,30.133,54.5,0.1,6534.09,36.3,43.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733421165,30.4,54.5,0.1,6534.11,36.5,43.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733421793,30.567,54.714,0.1,6534.12,36.2,44.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733422422,30.717,54.786,0.1,6534.14,36.1,43.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733423050,30.35,56.429,15.16,6535.04,35.1,46.0,1.0,0.0,ON,MED,24.0,COOL,ON,LOW,24.0,COOL,ON,MED,22.0,COOL,ON,HIGH,22.5,COOL,ON,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733423679,26.533,52.357,3.6999999999999997,6537.1,33.5,50.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,ON,MED,22.0,COOL,ON,HIGH,22.5,COOL,ON,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733424307,26.567,54.143,3.79,6537.81,32.5,54.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,ON,MED,22.0,COOL,ON,HIGH,22.5,COOL,ON,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733424936,26.267,55.286,2.62,6538.4400000000005,32.2,55.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,ON,MED,22.0,COOL,ON,HIGH,22.5,COOL,ON,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733425564,26.317,57.0,3.6999999999999997,6539.049999999999,32.2,55.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,ON,MED,22.0,COOL,ON,HIGH,22.5,COOL,ON,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733426193,26.317,59.0,3.7600000000000002,6539.629999999999,31.5,56.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,ON,MED,22.0,COOL,ON,HIGH,22.5,COOL,ON,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733426821,26.367,58.643,3.4699999999999998,6540.24,31.2,57.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,ON,MED,22.0,COOL,ON,HIGH,22.5,COOL,ON,QUIET,22.5,COOL,ON,LOW,22.5,COOL
1733427450,26.483,58.857,0.1,6540.5,31.3,57.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733428079,27.4,57.786,0.1,6540.51,30.9,58.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733428707,27.767,57.5,0.1,6540.52,30.9,59.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733429336,28.05,57.857,0.1,6540.54,30.7,60.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733429964,28.25,57.929,0.1,6540.57,30.7,60.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733430593,28.4,58.214,0.11,6540.58,30.7,61.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733431221,28.483,58.429,0.1,6540.59,30.5,62.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733431850,28.617,58.5,0.1,6540.62,30.4,61.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733432478,28.683,59.0,0.1,6540.64,30.4,62.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733433107,28.75,59.643,0.1,6540.65,30.3,64.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733433735,28.8,59.857,0.1,6540.67,30.1,64.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733434364,28.833,59.643,0.1,6540.6900000000005,30.1,62.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733434992,28.9,59.643,0.1,6540.700000000001,29.9,61.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733435621,28.917,60.357,0.1,6540.72,29.8,63.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733436249,28.95,60.286,0.1,6540.75,29.7,62.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733436878,28.983,60.571,0.1,6540.76,29.6,62.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733437506,29.0,60.857,0.1,6540.77,29.6,63.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733438135,29.0,61.214,0.1,6540.79,29.4,63.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733438763,29.017,61.714,0.1,6540.82,29.4,64.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733439392,29.033,61.929,0.1,6540.83,29.2,65.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733440020,29.033,62.214,0.1,6540.84,29.2,66.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733440649,29.033,62.214,0.1,6540.860000000001,29.2,65.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733441277,29.067,62.571,0.1,6540.889999999999,29.0,66.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733441906,28.96,63.25,0.1,6540.9,29.0,66.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733442534,29.033,62.714,0.1,6540.91,29.0,66.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733443163,29.067,63.143,0.1,6540.9400000000005,28.8,67.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733443791,29.05,63.5,0.1,6540.96,28.8,68.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733444420,29.05,63.857,0.1,6540.97,28.7,69.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733445048,29.05,64.071,0.1,6540.9800000000005,28.6,70.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733445677,29.05,64.357,0.1,6541.01,28.7,71.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733446305,29.05,64.857,0.1,6541.02,28.5,72.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733446934,29.05,65.0,0.1,6541.04,28.4,73.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733447562,29.067,65.5,0.1,6541.07,28.5,74.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733448191,29.05,65.714,0.1,6541.08,28.5,74.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733448819,29.05,65.929,0.1,6541.09,28.5,74.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733449448,29.05,66.214,0.1,6541.110000000001,28.5,75.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733450076,28.96,67.25,0.1,6541.139999999999,28.4,75.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733450704,29.033,67.214,0.1,6541.15,28.4,76.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733451333,29.033,67.643,0.1,6541.16,28.4,77.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733451961,29.033,67.786,0.1,6541.1900000000005,28.4,76.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733452590,29.017,68.214,0.1,6541.21,28.3,77.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733453218,29.033,68.5,0.1,6541.22,28.4,78.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733453847,29.017,68.714,0.1,6541.23,28.4,77.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733454475,29.0,69.143,0.1,6541.26,28.3,77.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733455103,29.0,69.5,0.1,6541.28,28.3,78.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733455732,29.0,69.643,0.1,6541.289999999999,28.2,78.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733456361,28.983,69.857,0.1,6541.299999999999,28.2,79.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733456989,29.02,70.25,0.1,6541.33,28.0,79.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733457617,28.967,70.429,0.1,6541.34,28.1,80.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733458246,28.967,70.786,0.1,6541.360000000001,28.0,80.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733458874,28.967,70.929,0.1,6541.389999999999,27.9,80.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733459503,28.95,71.0,0.1,6541.4,27.9,81.0,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733460131,28.95,71.071,0.1,6541.41,27.9,80.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
1733460760,28.933,71.571,0.1,6541.43,27.9,81.5,0.0,0.0,OFF,MED,24.0,COOL,OFF,LOW,24.0,COOL,OFF,MED,22.0,COOL,OFF,HIGH,22.5,COOL,OFF,QUIET,22.5,COOL,OFF,LOW,22.5,COOL
